Date,Open,High,Low,Close,Adj Close,Volume
2023-09-27,24175.000000,24525.000000,24175.000000,24300.000000,24300.000000,727100
2023-09-29,24325.000000,24875.000000,24225.000000,24600.000000,24600.000000,1018800
2023-10-02,24600.000000,25575.000000,24600.000000,24850.000000,24850.000000,2564800
2023-10-03,24900.000000,25325.000000,24500.000000,24800.000000,24800.000000,658600
2023-10-04,24925.000000,24925.000000,24375.000000,24525.000000,24525.000000,736800
2023-10-05,24525.000000,25150.000000,24525.000000,25050.000000,25050.000000,876500
2023-10-06,25100.000000,25225.000000,24825.000000,24975.000000,24975.000000,638600
2023-10-09,25000.000000,25325.000000,24675.000000,25075.000000,25075.000000,623800
2023-10-10,25075.000000,25200.000000,24950.000000,25025.000000,25025.000000,572100
2023-10-11,25100.000000,25550.000000,25075.000000,25375.000000,25375.000000,2361300
2023-10-12,25375.000000,25450.000000,25000.000000,25000.000000,25000.000000,876500
2023-10-13,25000.000000,25200.000000,25000.000000,25025.000000,25025.000000,400400
2023-10-16,25100.000000,25400.000000,25100.000000,25275.000000,25275.000000,893300
2023-10-17,25300.000000,27125.000000,25275.000000,26650.000000,26650.000000,5926100
2023-10-18,26650.000000,26900.000000,25250.000000,25800.000000,25800.000000,4157900
2023-10-19,25425.000000,25425.000000,24575.000000,24700.000000,24700.000000,4786000
2023-10-20,24700.000000,24850.000000,24525.000000,24800.000000,24800.000000,1167400
2023-10-23,24950.000000,25000.000000,24200.000000,24625.000000,24625.000000,2265100
2023-10-24,24625.000000,24800.000000,24575.000000,24675.000000,24675.000000,591700
2023-10-25,24650.000000,25350.000000,24500.000000,24975.000000,24975.000000,2151900
2023-10-26,24850.000000,25700.000000,24700.000000,25625.000000,25625.000000,2156800
2023-10-27,25625.000000,26375.000000,25500.000000,26300.000000,26300.000000,2580300
2023-10-30,26300.000000,26300.000000,23250.000000,23575.000000,23575.000000,6923500
2023-10-31,23600.000000,23925.000000,23100.000000,23275.000000,23275.000000,3132400
2023-11-01,23275.000000,23425.000000,22175.000000,22175.000000,22175.000000,4356500
2023-11-02,22300.000000,22775.000000,22300.000000,22600.000000,22600.000000,1890500
2023-11-03,22675.000000,23300.000000,22500.000000,22550.000000,22550.000000,1695400
2023-11-06,22625.000000,22975.000000,22525.000000,22550.000000,22550.000000,1153500
2023-11-07,22575.000000,22925.000000,21575.000000,21800.000000,21800.000000,4518500
2023-11-08,21800.000000,21875.000000,20950.000000,21075.000000,21075.000000,4361200
2023-11-09,21175.000000,21800.000000,21000.000000,21600.000000,21600.000000,2880400
2023-11-10,21625.000000,21875.000000,21425.000000,21550.000000,21550.000000,1114500
2023-11-13,21600.000000,21700.000000,21450.000000,21450.000000,21450.000000,936700
2023-11-14,21475.000000,22200.000000,21250.000000,22200.000000,22200.000000,2550400
2023-11-15,22400.000000,22400.000000,21950.000000,22000.000000,22000.000000,1412900
2023-11-16,22000.000000,22125.000000,21800.000000,22000.000000,22000.000000,646200
2023-11-17,21975.000000,22150.000000,21850.000000,21850.000000,21850.000000,1443000
2023-11-20,21950.000000,22325.000000,21950.000000,22200.000000,22200.000000,702300
2023-11-21,22175.000000,22175.000000,21900.000000,21975.000000,21975.000000,636500
2023-11-22,21975.000000,21975.000000,21350.000000,21425.000000,21425.000000,1576300
2023-11-23,21450.000000,21625.000000,21425.000000,21600.000000,21600.000000,299800
2023-11-24,21600.000000,22000.000000,21475.000000,21775.000000,21775.000000,552200
2023-11-27,21800.000000,21975.000000,21425.000000,21425.000000,21425.000000,1259400
2023-11-28,21450.000000,21675.000000,21425.000000,21425.000000,21425.000000,584000
